Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000198258,UBL5,10,-4.8736,337,0.34339,274,0.00868,414,0.69543,59,-2.3344,291,0.10468,335,0.33675,463,0.89164
ENSG00000127445,PIN1,10,-4.9630,833,1.90147,403,0.63835,111,-1.4917,78,-2.0138,162,-0.9185,335,0.23414,280,-0.0601
ENSG00000105088,OLFM2,56,-0.9502,174,0.89378,101,-0.0205,40,-1.4653,30,-1.9011,84,-0.3131,335,2.18401,1,-6.2628
ENSG00000130811,EIF3G,10,-3.3582,0,-7.2152,96,-0.0003,156,0.81276,24,-2.1197,118,0.33850,335,2.33555,29,-1.8461
ENSG00000105364,MRPL4,10,-3.1444,68,-0.3085,108,0.51093,58,-0.5749,42,-1.0550,16,-2.5194,335,2.69614,1,-5.9563
ENSG00000105401,CDC37,10,-4.0042,347,1.46512,146,-0.0440,105,-0.5628,27,-2.6052,49,-1.7170,335,1.40099,183,0.32967
ENSG00000129355,CDKN2D,656,1.89455,131,-0.8851,370,0.96413,70,-1.8328,7,-5.0439,125,-0.9490,335,0.63117,1,-7.4231
ENSG00000129353,SLC44A2,10,-3.3517,0,-7.1678,65,-0.6686,129,0.50213,27,-1.9428,149,0.74548,335,2.34561,78,-0.3201
ENSG00000129351,ILF3,10,-3.7406,13,-3.3967,114,-0.1587,143,0.22739,27,-2.3028,39,-1.7748,335,1.76188,326,1.70755
ENSG00000127616,SMARCA4,314,1.13134,95,-0.8457,72,-1.3874,28,-2.6440,83,-1.0527,109,-0.6315,335,1.25026,353,1.34688
ENSG00000105518,TMEM205,10,-3.5877,268,1.52469,104,-0.1430,97,-0.2297,28,-2.0934,63,-0.9002,335,1.98218,1,-6.3938
ENSG00000105520,PLPPR2,10,-3.8261,194,0.63737,236,1.19528,43,-1.7264,48,-1.5675,88,-0.6420,335,1.64239,1,-6.6306
ENSG00000130175,PRKCSH,10,-3.8912,239,0.92013,60,-1.4174,138,-0.0021,71,-1.0538,58,-1.3614,335,1.55322,276,1.18409
ENSG00000196361,ELAVL3,10,-4.9966,652,1.36496,375,0.44435,363,0.32635,396,0.47229,166,-0.9147,335,0.19586,5,-6.0342
ENSG00000105583,WDR83OS,10,-4.2823,310,0.90302,166,-0.1637,156,-0.2434,33,-2.5728,85,-1.1810,335,1.04496,372,1.23682
ENSG00000105576,TNPO2,10,-3.7798,68,-0.9980,178,0.63574,62,-1.1392,49,-1.4727,73,-0.8773,335,1.70542,202,0.75826
ENSG00000123144,TRIR,10,-3.6827,54,-1.2438,114,-0.0937,217,1.00419,70,-0.8488,50,-1.3611,335,1.84367,116,-0.0526
ENSG00000171223,JUNB,10,-4.5483,1,-7.8180,89,-1.5086,271,0.36094,24,-3.3366,46,-2.3781,335,0.72031,1097,3.33670
ENSG00000167815,PRDX2,3055,2.50106,1229,0.67904,797,-0.0488,378,-1.2082,106,-3.0968,457,-0.9164,335,-1.3897,214,-2.0626
ENSG00000105613,MAST1,1616,4.03154,57,-2.3407,152,-0.9802,24,-3.5893,18,-3.9833,46,-2.6626,335,0.37398,2,-6.9379
ENSG00000179218,CALR,1169,1.71225,66,-2.9007,240,-1.0774,358,-0.3532,58,-3.0949,157,-1.6144,335,-0.4586,1399,2.09148
ENSG00000179262,RAD23A,10,-3.6501,195,0.85810,118,0.00432,142,0.31159,56,-1.1466,81,-0.5853,335,1.88998,1,-6.4567
ENSG00000179271,GADD45GIP1,10,-4.4813,590,1.87575,161,-0.4643,210,0.01434,22,-3.3535,116,-0.9193,335,0.79941,269,0.42317
ENSG00000008441,NFIX,10,-4.6242,0,-8.4719,39,-2.8330,220,-0.0685,109,-1.1619,83,-1.5727,335,0.62914,1231,3.55083
ENSG00000104979,C19orf53,10,-4.0050,341,1.43072,102,-0.6723,177,0.27126,16,-3.3333,137,-0.1505,335,1.39950,129,-0.2406
ENSG00000072062,PRKACA,10,-3.9973,176,0.26992,252,1.07280,87,-0.8516,47,-1.7736,69,-1.2080,335,1.40979,114,-0.4251
ENSG00000072071,ADGRL1,106,-0.5123,217,0.65484,128,-0.2409,65,-1.2631,44,-1.8324,84,-0.8682,335,1.44841,209,0.59071
ENSG00000123143,PKN1,11,-3.1012,88,0.04607,81,-0.1011,75,-0.2258,14,-2.7532,87,0.02470,335,2.60208,1,-6.0084
ENSG00000132002,DNAJB1,10,-4.3989,118,-0.8092,216,0.17696,132,-0.6281,48,-2.1592,95,-1.1337,335,0.90012,600,2.03203
ENSG00000099797,TECR,3231,3.88254,171,-1.8136,151,-2.1421,318,-0.8742,86,-2.8303,182,-1.7152,335,-0.7916,355,-0.7009
ENSG00000099795,NDUFB7,10,-4.7622,520,1.24170,264,0.07931,337,0.47480,68,-2.0192,275,0.13595,335,0.46550,204,-0.3464
ENSG00000141867,BRD4,21,-2.5858,98,-0.2778,113,-0.0507,130,0.17456,133,0.21143,104,-0.1759,335,1.90464,1,-6.4463
ENSG00000167460,TPM4,10,-3.5052,54,-1.0524,25,-2.3350,248,1.48545,65,-0.7732,15,-2.9430,335,2.10519,178,0.86586
ENSG00000105058,FAM32A,10,-3.1913,84,-0.0236,96,0.21707,83,-0.0444,41,-1.1516,24,-1.9531,335,2.61163,1,-6.0035
ENSG00000072958,AP1M1,10,-4.0473,194,0.37277,270,1.15228,41,-2.0357,9,-4.1131,73,-1.1763,335,1.34437,187,0.31655
ENSG00000127511,SIN3B,10,-3.5517,119,0.13325,218,1.46517,30,-1.9707,11,-3.4392,45,-1.3906,335,2.03395,1,-6.3594
ENSG00000105393,BABAM1,10,-3.8014,156,0.29281,196,0.81093,50,-1.4799,19,-2.8801,100,-0.4174,335,1.67664,110,-0.2729
ENSG00000130312,MRPL34,717,2.60160,228,0.35145,79,-1.4433,51,-1.9565,23,-3.1396,52,-1.9528,335,1.01693,95,-1.0312
ENSG00000130311,DDA1,10,-3.7383,248,1.17643,157,0.44574,78,-0.7438,32,-2.0763,45,-1.5557,335,1.76480,59,-1.1555
ENSG00000105640,RPL18A,10,-5.1220,308,-0.0846,209,-0.7744,1063,2.19249,226,-0.5724,380,0.26025,335,0.05338,180,-0.9276
ENSG00000099308,MAST3,10,-3.7291,140,0.20155,161,0.50508,105,-0.2717,52,-1.3351,55,-1.2484,335,1.77625,95,-0.4159
ENSG00000105649,RAB3A,692,1.28204,820,1.60980,448,0.60033,79,-2.1755,41,-3.1422,101,-1.8246,335,0.02750,1,-7.9447
ENSG00000130522,JUND,10,-5.6663,621,0.45230,340,-0.5869,470,-0.0100,187,-1.4420,252,-0.9871,335,-0.5462,1699,2.40963
ENSG00000130520,LSM4,10,-4.2658,303,0.88192,288,0.95476,48,-2.0064,18,-3.3969,88,-1.1142,335,1.06501,236,0.45301
ENSG00000130511,SSBP4,10,-4.4737,119,-0.8691,52,-2.2638,28,-3.0067,20,-3.5294,20,-3.4858,335,0.80824,1229,3.94131
ENSG00000105701,FKBP8,10,-4.6485,623,1.74878,297,0.46510,254,0.13652,54,-2.2248,114,-1.1229,335,0.60030,117,-1.0772
ENSG00000221983,UBA52,1697,1.64611,650,-0.0496,484,-0.5785,993,0.65591,248,-1.5392,574,-0.2490,335,-1.0860,566,-0.2710
ENSG00000006015,REX1BD,10,-4.0058,231,0.72403,73,-1.2293,113,-0.4503,17,-3.2264,119,-0.3659,335,1.39980,377,1.63083
ENSG00000105696,TMEM59L,689,0.91241,1214,2.01286,535,0.55682,117,-1.8973,50,-3.1549,140,-1.6272,335,-0.2911,1,-8.2301
ENSG00000223802,CERS1,10,-3.9057,48,-1.6411,52,-1.6642,69,-1.0927,42,-1.8397,63,-1.2328,335,1.53409,587,2.79835
ENSG00000105669,COPE,10,-4.2817,390,1.32903,148,-0.3708,156,-0.2442,30,-2.7407,72,-1.4297,335,1.04626,344,1.09135
ENSG00000064607,SUGP2,10,-3.6521,127,0.13228,129,0.17188,69,-0.8255,28,-2.1826,19,-2.7077,335,1.88713,210,0.98670
ENSG00000186010,NDUFA13,256,-0.7175,830,1.25058,468,0.28718,698,0.93274,88,-2.3256,422,0.07758,335,-0.2924,56,-2.9911
ENSG00000169021,UQCRFS1,10,-4.0664,261,0.86043,158,0.02029,187,0.29655,34,-2.3337,58,-1.5417,335,1.31871,207,0.46113
ENSG00000105176,URI1,10,-3.4810,110,0.09229,84,-0.3983,53,-1.0444,42,-1.4105,32,-1.8132,335,2.14277,189,1.01004
ENSG00000105185,PDCD5,10,-3.8209,92,-0.5651,171,0.50328,140,0.09309,10,-3.8466,61,-1.1996,335,1.64909,197,0.66667
ENSG00000105220,GPI,150,-1.4599,966,1.62970,707,1.27296,128,-1.6924,107,-1.9712,192,-1.0830,335,-0.2201,167,-1.2966
ENSG00000126261,UBA2,10,-3.3175,102,0.13954,124,0.54275,64,-0.5845,38,-1.3880,42,-1.2291,335,2.40157,1,-6.1270
ENSG00000266964,FXYD1,10,-3.6061,9,-3.6961,21,-2.7051,251,1.37398,48,-1.3451,327,1.90446,335,1.95520,1,-6.4115
ENSG00000221946,FXYD7,284,1.10568,171,0.23276,230,0.87685,24,-2.7347,27,-2.5783,34,-2.2579,335,1.41734,1,-6.7963
ENSG00000105698,USF2,10,-3.5245,58,-0.9565,93,-0.2665,216,1.19535,62,-0.8692,88,-0.3146,335,2.07547,13,-3.1558
ENSG00000105695,MAG,10,-4.2017,30,-2.6451,12,-4.1427,891,3.43782,213,0.35466,41,-2.1726,335,1.14607,1,-7.0048
ENSG00000105677,TMEM147,244,1.07866,143,0.16006,62,-1.2658,93,-0.5219,31,-2.1839,31,-2.1655,335,1.68491,165,0.40182
ENSG00000126254,RBM42,10,-3.2647,148,0.84262,59,-0.7296,114,0.38478,26,-1.9155,57,-0.7272,335,2.49057,1,-6.0731
ENSG00000126267,COX6B1,1026,1.35825,764,0.81935,374,-0.4073,395,-0.2764,78,-2.7329,192,-1.3890,335,-0.5364,687,0.63380
ENSG00000105290,APLP1,10,-5.2556,739,1.26296,211,-0.9112,1267,2.38742,336,-0.0925,88,-2.1355,335,-0.0953,4,-6.5458
ENSG00000105270,CLIP3,291,-0.4056,701,1.06703,784,1.60007,256,-0.6087,67,-2.6152,138,-1.5536,335,-0.1813,20,-4.3221
ENSG00000105258,POLR2I,83,-1.2462,240,0.42798,120,-0.7699,251,0.50117,42,-2.2686,94,-1.0709,335,1.00477,385,1.25820
ENSG00000105254,TBCB,10,-4.5840,248,0.16720,414,1.29066,337,0.68496,87,-1.4606,150,-0.6272,335,0.67614,16,-3.9181
ENSG00000126247,CAPNS1,10,-5.0712,595,1.09704,607,1.40417,300,-0.0678,59,-2.5297,141,-1.2440,335,0.11125,163,-1.0240
ENSG00000161281,COX7A1,10,-3.4188,133,0.47019,24,-2.3331,151,0.68855,16,-2.7346,116,0.24762,335,2.23948,91,-0.1592
ENSG00000167642,SPINT2,10,-4.4423,657,2.16747,315,0.88330,93,-1.2157,35,-2.6701,63,-1.7976,335,0.84807,1,-7.2431
ENSG00000167641,PPP1R14A,10,-4.5780,206,-0.1207,10,-4.6907,1210,3.60327,160,-0.5246,59,-2.0283,335,0.68433,1,-7.3788
ENSG00000099341,PSMD8,10,-4.1025,297,1.04947,244,0.84169,118,-0.4800,27,-2.6797,92,-0.8671,335,1.27320,73,-1.2162
ENSG00000178982,EIF3K,10,-4.3188,237,0.39677,149,-0.4040,239,0.41016,33,-2.6341,132,-0.5479,335,0.99912,392,1.28939
ENSG00000130402,ACTN4,605,1.25838,0,-8.8166,77,-2.1846,414,0.57995,209,-0.5325,75,-2.0888,335,0.22626,834,1.89459
ENSG00000104823,ECH1,10,-3.6692,62,-1.0191,94,-0.4283,75,-0.7332,26,-2.2958,111,-0.1043,335,1.86181,264,1.38189
ENSG00000104824,HNRNPL,10,-3.8117,81,-0.7589,116,-0.2193,178,0.51035,23,-2.6546,91,-0.5847,335,1.66212,230,0.94839
ENSG00000068903,SIRT2,125,-0.6624,147,-0.4035,82,-1.4260,653,2.30929,157,-0.2996,114,-0.7993,335,0.96832,10,-4.3495
ENSG00000179134,SAMD4B,10,-3.4375,17,-2.7103,60,-0.9150,157,0.72890,44,-1.2771,112,0.16024,335,2.21042,117,0.23891
ENSG00000063322,MED29,10,-3.7716,243,1.10105,151,0.32265,97,-0.4404,23,-2.6049,57,-1.2471,335,1.71695,81,-0.7211
ENSG00000105193,RPS16,10,-5.2418,315,-0.1773,178,-1.1712,923,1.71545,270,-0.4247,394,0.18359,335,-0.0801,566,0.79584
ENSG00000013275,PSMC4,10,-3.5422,94,-0.2356,121,0.19414,69,-0.7113,37,-1.6463,40,-1.5476,335,2.04786,153,0.56417
ENSG00000105223,PLD3,217,-1.4685,2202,2.63539,878,0.90619,208,-1.5307,115,-2.4073,198,-1.6045,335,-0.8081,1,-8.7068
ENSG00000105372,RPS19,10,-5.7539,457,-0.1508,315,-0.8154,1200,1.53176,329,-0.6702,444,-0.1967,335,-0.6408,1112,1.38379
ENSG00000105404,RABAC1,871,1.35577,713,0.98684,535,0.57179,226,-0.8923,77,-2.5060,166,-1.3607,335,-0.2794,131,-1.7190
ENSG00000105409,ATP1A3,4721,3.75749,1121,0.48907,490,-0.9289,97,-3.2481,114,-3.0170,141,-2.7007,335,-1.4184,1,-9.2841
ENSG00000105723,GSK3A,10,-3.3556,181,1.07900,88,-0.1460,71,-0.4864,23,-2.1590,65,-0.6074,335,2.33714,1,-6.1664
ENSG00000131116,ZNF428,10,-3.7888,336,1.70052,42,-1.8448,90,-0.5738,23,-2.6028,62,-1.1354,335,1.69398,220,0.89885
ENSG00000105767,CADM4,10,-3.9090,168,0.29723,108,-0.4591,248,0.96770,88,-0.7319,134,-0.0686,335,1.52900,61,-1.2942
ENSG00000130203,APOE,10,-6.6995,592,-0.7732,598,-0.8414,1602,0.85270,374,-1.4734,4463,3.07527,335,-1.6390,124,-3.1109
ENSG00000130208,APOC1,10,-3.0834,0,-6.9434,57,-0.5819,35,-1.2783,3,-4.7117,216,1.78662,335,2.80934,1,-5.8955
ENSG00000104853,CLPTM1,645,1.73730,498,1.23214,195,-0.3965,118,-1.1318,35,-2.9263,135,-0.9269,335,0.53028,34,-2.9657
ENSG00000125746,EML2,10,-3.6332,130,0.18694,168,0.73416,105,-0.1546,33,-1.9088,92,-0.3644,335,1.91381,1,-6.4405
ENSG00000125743,SNRPD2,10,-4.0586,101,-0.6742,240,0.86915,287,1.03991,58,-1.5151,126,-0.3317,335,1.32978,1,-6.7046
ENSG00000011485,PPP5C,479,1.83730,228,0.46534,142,-0.3499,58,-1.6734,29,-2.7009,49,-1.9272,335,1.13993,87,-1.0598
ENSG00000182013,PNMA8A,10,-4.5440,442,1.22219,408,1.32206,29,-3.0089,20,-3.5809,87,-1.4157,335,0.72523,216,-0.0080
ENSG00000204851,PNMA8B,10,-4.8064,960,2.46597,365,0.65888,57,-2.3271,82,-1.7722,122,-1.1840,335,0.41451,50,-2.5001
ENSG00000160014,CALM3,104,-2.8415,2484,2.46878,1084,0.95884,326,-1.1385,192,-1.9367,377,-0.9168,335,-1.0957,85,-3.1243
ENSG00000042753,AP2S1,10,-4.1494,431,1.69862,237,0.70556,77,-1.2014,54,-1.7320,107,-0.6926,335,1.21245,3,-5.7465
ENSG00000160007,ARHGAP35,10,-4.0203,145,-0.0732,283,1.30993,139,-0.1414,93,-0.7675,74,-1.1085,335,1.37956,1,-6.8244
ENSG00000130748,TMEM160,167,0.04133,428,1.72076,161,-0.0217,94,-0.8652,19,-3.1984,98,-0.7918,335,1.24532,1,-6.9276
ENSG00000142230,SAE1,10,-3.0972,1,-5.9905,120,0.80410,50,-0.7495,20,-2.1409,65,-0.3439,335,2.78212,1,-5.9101
ENSG00000105402,NAPA,609,1.64079,240,-0.0080,320,0.54907,123,-1.0529,54,-2.2668,71,-1.8795,335,0.54864,96,-1.4211
ENSG00000105373,NOP53,10,-3.8367,72,-0.9572,45,-1.7992,183,0.52296,49,-1.5303,71,-0.9887,335,1.62812,389,1.93418
ENSG00000178980,SELENOW,448,-0.7531,1268,0.95497,1077,0.79505,1250,0.93017,187,-2.0743,622,-0.2394,335,-1.1989,233,-1.7476
ENSG00000063177,RPL18,10,-5.5330,343,-0.3665,365,-0.3026,1142,1.73853,225,-1.0229,439,0.02913,335,-0.4014,656,0.70192
ENSG00000104805,NUCB1,112,-0.0736,152,0.42866,140,0.33001,100,-0.2639,35,-1.8707,42,-1.5723,335,1.88910,1,-6.4570
ENSG00000087086,FTL,10,-6.6895,1276,0.47226,616,-0.7785,2935,2.04187,766,-0.3613,1400,0.62968,335,-1.6286,681,-0.5466
ENSG00000183207,RUVBL2,207,0.66516,109,-0.3853,85,-0.8566,32,-2.2447,26,-2.5449,44,-1.7609,335,1.54526,328,1.50159
ENSG00000177380,PPFIA3,10,-3.3942,27,-1.9782,182,1.28461,63,-0.7078,45,-1.2148,40,-1.3792,335,2.27764,1,-6.2031
ENSG00000142541,RPL13A,420,-0.7689,590,-0.2384,400,-0.9363,1535,1.40983,445,-0.6818,685,0.00221,335,-1.1166,1346,1.16191
ENSG00000142534,RPS11,10,-5.6593,490,0.06590,233,-1.2075,968,1.24557,244,-1.0322,605,0.41477,335,-0.5385,1115,1.51663
ENSG00000126457,PRMT1,166,0.21220,205,0.56000,168,0.26009,83,-0.8879,30,-2.4143,66,-1.2369,335,1.44997,94,-0.6911
ENSG00000196961,AP2A1,10,-3.9122,363,1.68255,203,0.72024,40,-1.9296,20,-2.8979,46,-1.7204,335,1.52389,45,-1.7369
ENSG00000104960,PTOV1,265,-0.0358,611,1.41445,209,-0.4635,152,-0.9082,63,-2.2204,136,-1.0769,335,0.34842,459,0.88884
ENSG00000161671,EMC10,10,-3.5993,174,0.71406,44,-1.5974,187,0.84326,89,-0.3901,39,-1.6371,335,1.96493,98,-0.2267
ENSG00000131409,LRRC4B,10,-3.9503,213,0.65015,136,-0.1090,93,-0.6897,52,-1.5853,74,-1.0429,335,1.47346,249,0.92463
ENSG00000167755,KLK6,10,-3.2068,18,-2.3861,16,-2.6744,305,2.36168,65,-0.4462,5,-4.1091,335,2.58908,6,-3.8160
ENSG00000105379,ETFB,10,-3.8194,153,0.24136,143,0.15699,156,0.28060,21,-2.7412,146,0.16571,335,1.65162,78,-0.8286
ENSG00000105568,PPP2R1A,575,0.24681,736,0.66466,908,1.26868,273,-0.9365,72,-2.9137,212,-1.3202,335,-0.6170,432,-0.2174
ENSG00000170906,NDUFA3,932,1.27671,601,0.49759,337,-0.4993,560,0.37770,91,-2.4195,297,-0.6405,335,-0.4522,516,0.24337
ENSG00000125505,MBOAT7,10,-4.7267,654,1.73982,460,1.30485,81,-1.7078,39,-2.7708,74,-1.8468,335,0.50841,105,-1.3229
ENSG00000170889,RPS9,10,-5.6124,341,-0.4628,233,-1.1555,1200,1.72760,354,-0.4011,461,0.01991,335,-0.4877,931,1.23261
ENSG00000167614,TTYH1,10,-5.0128,22,-3.8710,70,-2.3805,449,0.67107,155,-1.0350,891,1.97122,335,0.17766,702,1.48637
ENSG00000125503,PPP1R12C,642,2.71519,104,-0.6553,99,-0.8107,86,-0.9595,22,-2.9720,32,-2.4223,335,1.30260,1,-6.8833
ENSG00000160469,BRSK1,10,-3.4452,87,-0.2551,130,0.46140,38,-1.5145,62,-0.7735,125,0.32998,335,2.19516,1,-6.2551
ENSG00000108107,RPL28,173,-2.4450,1408,0.83689,670,-0.4421,1866,1.35136,439,-1.0506,906,0.08993,335,-1.4591,1247,0.62531
ENSG00000090971,NAT14,10,-3.9985,146,-0.0314,124,-0.3307,47,-1.7763,9,-4.0969,42,-1.9506,335,1.40981,504,2.26329
ENSG00000063245,EPN1,10,-3.5204,155,0.60874,135,0.43757,105,-0.0276,37,-1.6247,52,-1.1229,335,2.08220,1,-6.3274
ENSG00000198300,PEG3,10,-6.3196,2831,2.55529,1343,1.23423,183,-2.1431,161,-2.3376,473,-0.7133,335,-1.2416,1,-9.1157
ENSG00000121413,ZSCAN18,10,-4.4577,134,-0.6741,229,0.21427,129,-0.7241,16,-3.8065,59,-1.9089,335,0.82922,701,2.29130
ENSG00000083845,RPS5,659,1.00908,379,0.06276,208,-0.9726,557,0.70934,211,-0.8624,266,-0.4978,335,-0.1342,455,0.36690
ENSG00000130726,TRIM28,10,-3.5553,154,0.55742,59,-1.0601,109,-0.0200,16,-2.9141,42,-1.4899,335,2.02985,205,1.06215
ENSG00000130724,CHMP2A,10,-3.7714,143,0.18550,84,-0.7393,134,0.07684,49,-1.4878,63,-1.0955,335,1.71749,247,1.12822
ENSG00000130725,UBE2M,164,-0.6342,464,1.09371,328,0.56900,171,-0.5717,87,-1.5995,109,-1.2563,335,0.52122,216,-0.1995
ENSG00000125841,NRSN2,10,-3.2890,107,0.25425,97,0.11057,36,-1.4175,32,-1.5896,36,-1.4569,335,2.44918,72,-0.3724
ENSG00000101266,CSNK2A1,10,-3.4947,56,-0.9863,117,0.19050,28,-2.0439,38,-1.5676,12,-3.1963,335,2.11921,237,1.40366
ENSG00000125818,PSMF1,10,-3.5258,57,-0.9928,104,-0.0579,80,-0.4801,27,-2.1222,55,-1.0360,335,2.07325,197,1.02234
ENSG00000101298,SNPH,917,2.96206,161,-0.3934,163,-0.4252,11,-4.3154,37,-2.5930,67,-1.7242,335,0.81659,1,-7.2693
ENSG00000088832,FKBP1A,10,-3.8031,99,-0.4437,160,0.38590,122,-0.1039,43,-1.6973,42,-1.7254,335,1.67236,203,0.73758
ENSG00000088833,NSFL1C,10,-3.6816,222,1.04658,160,0.55630,63,-1.0137,51,-1.3188,77,-0.6880,335,1.84489,1,-6.4878
ENSG00000198053,SIRPA,258,1.02021,23,-2.7156,95,-0.6937,109,-0.4199,49,-1.6243,120,-0.2620,335,1.51082,188,0.46891
ENSG00000101365,IDH3B,979,3.36415,131,-0.6139,85,-1.3864,41,-2.3634,15,-3.8144,64,-1.7059,335,0.93517,1,-7.1722
ENSG00000132670,PTPRA,10,-4.7442,150,-0.8045,295,0.31967,256,0.03919,114,-1.2202,117,-1.1764,335,0.48766,673,1.77370
ENSG00000125901,MRPS26,10,-3.8655,235,0.92051,161,0.31646,98,-0.5148,25,-2.5666,74,-0.9477,335,1.58740,126,-0.1269
ENSG00000101220,C20orf27,10,-3.6730,143,0.29689,230,1.38662,46,-1.4540,19,-2.7494,58,-1.1166,335,1.85769,1,-6.4792
ENSG00000125817,CENPB,10,-3.4973,42,-1.4254,36,-1.7902,101,-0.0733,75,-0.5410,73,-0.5842,335,2.11623,243,1.44983
ENSG00000171867,PRNP,185,-1.9686,1405,1.29344,874,0.52861,455,-0.6044,187,-1.9522,314,-1.1726,335,-1.0753,1359,1.23109
ENSG00000101265,RASSF2,10,-3.5396,22,-2.4124,6,-4.3898,355,2.18249,188,0.92386,55,-1.0735,335,2.05387,1,-6.3472
ENSG00000089057,SLC23A2,10,-3.3602,5,-4.4220,151,0.91161,100,0.05846,11,-3.1918,45,-1.1631,335,2.33302,56,-0.8554
ENSG00000089063,TMEM230,10,-4.0918,366,1.45483,210,0.54057,196,0.34305,38,-2.1829,65,-1.3880,335,1.28641,1,-6.8956
ENSG00000101290,CDS2,10,-4.3260,381,1.22290,264,0.67607,92,-1.1154,52,-1.9649,82,-1.2873,335,0.99056,204,0.14271
ENSG00000089199,CHGB,10,-4.6932,254,0.08845,711,2.73103,56,-2.2236,16,-4.0111,69,-1.9196,335,0.54727,6,-5.4366
ENSG00000125827,TMX4,271,0.07051,408,0.75461,367,0.67846,112,-1.3148,112,-1.3058,178,-0.5974,335,0.41924,188,-0.5133
ENSG00000132639,SNAP25,3928,1.96212,3901,1.94761,1472,0.18742,236,-2.6383,200,-2.8774,445,-1.6956,335,-2.1180,1,-9.9588
ENSG00000132640,BTBD3,10,-3.5757,189,0.88836,119,0.11633,140,0.37399,37,-1.6787,53,-1.1489,335,2.00046,1,-6.3818
ENSG00000089048,ESF1,10,-3.0586,0,-6.9190,33,-1.4445,110,0.57177,95,0.32837,84,0.12267,335,2.85514,1,-5.8699
ENSG00000125870,SNRPB2,10,-3.3145,93,-0.0638,64,-0.7235,119,0.33570,41,-1.3508,24,-2.1491,335,2.30551,123,0.39255
ENSG00000125868,DSTN,311,-0.5803,685,0.70901,625,0.65157,530,0.27457,94,-2.3841,244,-0.9558,335,-0.4636,585,0.44038
ENSG00000125814,NAPB,898,0.99212,1312,1.71467,811,0.97665,97,-2.5025,84,-2.7088,144,-1.9132,335,-0.6363,14,-5.3038
ENSG00000101439,CST3,98,-4.4687,908,-1.1882,363,-2.7207,2368,0.32670,496,-2.0962,3498,1.00148,335,-2.6743,9045,3.10131
ENSG00000101474,APMAP,10,-3.9890,446,2.00113,205,0.63255,24,-2.7333,14,-3.5295,94,-0.7170,335,1.42083,1,-6.7937
ENSG00000197586,ENTPD6,10,-3.6724,59,-1.0916,258,1.69355,56,-1.1775,22,-2.5518,73,-0.7723,335,1.85755,1,-6.4790
ENSG00000100994,PYGB,2441,3.90735,302,-0.5057,159,-1.6189,124,-1.8564,80,-2.5084,137,-1.7102,335,-0.3435,1,-8.2772
ENSG00000100997,ABHD12,755,2.40530,246,0.25397,180,-0.2798,77,-1.5510,28,-3.0284,90,-1.3199,335,0.78200,1,-7.2970
ENSG00000125968,ID1,10,-3.9596,0,-7.8108,11,-4.0246,226,0.74217,16,-3.3161,49,-1.6730,335,1.46136,649,2.97177
ENSG00000101350,KIF3B,149,0.17492,0,-7.6922,64,-1.2672,68,-1.0460,74,-0.9341,86,-0.7034,335,1.62330,364,1.79010
ENSG00000101400,SNTA1,10,-3.9315,74,-1.0154,69,-1.2478,150,0.08003,60,-1.3299,280,1.15942,335,1.49783,235,0.84143
ENSG00000101421,CHMP4B,1128,2.71153,244,-0.2125,173,-0.8306,97,-1.6209,36,-3.0619,135,-1.1344,335,0.30653,181,-0.6779
ENSG00000125970,RALY,10,-3.3569,197,1.24101,76,-0.4109,91,-0.0855,61,-0.7080,15,-2.7815,335,2.33605,1,-6.1667
ENSG00000125977,EIF2S2,10,-4.1588,37,-2.2804,147,-0.2277,239,0.60403,78,-1.1764,53,-1.7692,335,1.20180,452,1.78495
ENSG00000125971,DYNLRB1,10,-4.7161,523,1.31406,363,0.78093,207,-0.2700,72,-1.8800,254,0.05747,335,0.52065,77,-1.7873
ENSG00000101460,MAP1LC3A,10,-5.0956,896,1.85611,612,1.37236,156,-1.1206,56,-2.6516,197,-0.7625,335,0.07855,1,-7.8993
ENSG00000078804,TP53INP2,10,-4.0101,201,0.47060,14,-3.7182,270,0.98505,379,1.62570,93,-0.7658,335,1.38739,43,-1.9282
ENSG00000100991,TRPC4AP,10,-3.4911,258,1.57171,107,0.03390,71,-0.6253,32,-1.8104,27,-2.0959,335,2.12229,1,-6.3021
ENSG00000126005,MMP24OS,10,-3.7146,180,0.63367,165,0.57458,102,-0.2890,23,-2.5414,35,-1.9243,335,1.79643,90,-0.5005
ENSG00000242372,EIF6,10,-3.3524,151,0.77003,125,0.52103,80,-0.2813,21,-2.3172,11,-3.1724,335,2.34419,1,-6.1614
ENSG00000125991,ERGIC3,10,-3.9276,110,-0.4040,87,-0.8546,129,-0.1588,15,-3.3699,17,-3.1870,335,1.50395,488,2.30095
ENSG00000125995,ROMO1,10,-3.8737,168,0.34016,107,-0.4475,195,0.58865,43,-1.7812,159,0.24380,335,1.57580,108,-0.3738
ENSG00000131051,RBM39,10,-4.3208,85,-1.2156,148,-0.4183,199,0.11123,118,-0.7272,57,-1.8322,335,0.99724,577,2.06741
