Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000158710,TAGLN2,248,0.17178,329,0.63411,45,-2.4319,57,-2.3659,172,-0.4508,1067,3.03833,28,-3.0862
ENSG00000177807,KCNJ10,248,0.50843,47,-2.0675,79,-1.2856,113,-0.8937,290,0.90053,5,-5.2905,520,1.84750
ENSG00000162729,IGSF8,248,1.04232,188,0.56745,42,-1.7731,36,-2.2472,175,0.51596,26,-2.4578,367,1.77103
ENSG00000018625,ATP1A2,248,-1.5105,90,-3.0097,374,-0.8927,953,0.82430,860,0.48652,1266,1.08757,69,-3.3862
ENSG00000162734,PEA15,1020,0.33189,683,-0.3107,534,-0.6939,603,-0.6215,920,0.18588,319,-1.4731,2103,1.60840
ENSG00000132716,DCAF8,248,1.43481,76,-0.5417,39,-1.5489,50,-1.3955,181,1.02207,188,0.93344,10,-3.5148
ENSG00000122218,COPA,248,1.18645,91,-0.4735,131,0.10555,78,-0.8688,141,0.24669,116,-0.0903,128,0.06218
ENSG00000143256,PFDN2,248,1.01303,144,0.10289,39,-1.8997,44,-1.9863,143,0.09906,67,-1.0899,438,2.10157
ENSG00000143222,UFC1,248,1.35414,58,-1.0183,54,-1.1304,58,-1.2032,215,1.31334,69,-0.7536,86,-0.4229
ENSG00000158864,NDUFS2,248,1.07606,116,-0.1941,63,-1.1379,65,-1.2748,197,0.78808,98,-0.4453,191,0.62378
ENSG00000143252,SDHC,248,0.95569,113,-0.3434,37,-2.0026,94,-0.7590,252,1.16402,70,-1.0619,145,0.05598
ENSG00000152332,UHMK1,248,1.13385,258,1.20175,116,-0.1417,75,-0.9922,144,0.24326,96,-0.4328,34,-1.9870
ENSG00000143248,RGS5,248,-0.0784,2,-6.6670,132,-1.0572,62,-2.4753,29,-3.4378,1964,4.76676,19,-3.9038
ENSG00000185630,PBX1,248,1.60902,93,-0.0837,3,-4.9045,66,-0.7579,210,1.57751,17,-2.5917,0,-7.3793
ENSG00000143198,MGST3,248,-0.0517,146,-0.8823,24,-3.5105,83,-1.9961,239,-0.1247,687,1.71661,734,1.84756
ENSG00000143149,ALDH9A1,248,1.43847,46,-1.3138,61,-0.8803,82,-0.5086,166,0.84856,32,-1.8552,104,-0.0467
ENSG00000143183,TMCO1,248,0.38734,196,-0.0010,196,0.00390,185,-0.1127,260,0.53615,119,-0.7808,122,-0.7425
ENSG00000143158,MPC2,248,1.80349,109,0.33294,21,-2.1474,36,-1.6026,157,1.12340,21,-2.1911,65,-0.4906
ENSG00000143153,ATP1B1,248,-1.5355,2873,2.74067,565,-0.2803,250,-1.7742,545,-0.3720,84,-3.1335,1128,0.85525
ENSG00000075945,KIFAP3,248,0.30874,828,2.60162,93,-1.2181,135,-0.8017,143,-0.6253,87,-1.3278,105,-1.0335
ENSG00000117523,PRRC2C,248,-0.9498,639,0.54713,486,0.09833,788,1.31988,204,-1.3481,276,-0.7875,150,-1.7102
ENSG00000197959,DNM3,248,1.87958,267,2.02660,109,0.40085,35,-1.5791,20,-2.3047,0,-6.6664,81,-0.0730
ENSG00000117592,PRDX6,248,-0.0273,171,-0.6100,101,-1.4066,276,0.18295,476,1.27034,167,-0.6463,60,-2.1852
ENSG00000234741,GAS5,248,0.99194,16,-3.1827,47,-1.6504,105,-0.5147,155,0.23119,85,-0.7509,348,1.60938
ENSG00000116161,CACYBP,248,1.03662,242,0.99256,80,-0.8033,74,-1.0939,181,0.57062,30,-2.2447,150,0.19145
ENSG00000116147,TNR,248,1.36938,10,-3.5092,15,-3.0260,101,-0.1923,220,1.38385,0,-7.0462,95,-0.2507
ENSG00000143322,ABL2,248,1.59049,185,1.04923,95,-0.0624,66,-0.7752,109,0.17873,33,-1.6721,11,-3.2365
ENSG00000135837,CEP350,248,1.74642,27,-1.8572,41,-1.2451,109,0.37549,70,-0.4669,31,-1.6625,100,0.14634
ENSG00000116260,QSOX1,248,1.58152,200,1.17952,91,-0.1337,41,-1.5744,25,-2.1894,131,0.45299,147,0.64058
ENSG00000135821,GLUL,248,-1.8913,129,-2.8487,502,-0.8329,1596,1.56763,735,-0.2677,670,-0.3875,746,-0.2171
ENSG00000157064,NMNAT2,248,1.82422,197,1.37636,59,-0.6173,37,-1.5416,130,0.75068,0,-6.7060,0,-7.2216
ENSG00000162704,ARPC5,248,1.19856,147,0.30027,75,-0.7559,31,-2.3343,51,-1.4363,280,1.42035,272,1.36583
ENSG00000047410,TPR,248,1.34489,96,-0.2492,46,-1.3573,88,-0.4896,174,0.83502,74,-0.6649,50,-1.2350
ENSG00000118200,CAMSAP2,248,0.81325,332,1.32953,104,-0.5940,116,-0.5271,169,0.19701,78,-1.0375,70,-1.1889
ENSG00000116857,TMEM9,248,0.93433,218,0.71210,66,-1.1695,69,-1.3230,240,1.02970,142,0.00996,55,-1.4529
ENSG00000174307,PHLDA3,248,1.95884,97,0.26716,31,-1.4829,38,-1.4053,82,0.00905,0,-6.6105,165,1.17687
ENSG00000159176,CSRP1,248,-0.6765,40,-3.3748,153,-1.4078,493,0.55590,552,0.69986,343,-0.1727,456,0.28394
ENSG00000198700,IPO9,248,1.61137,162,0.84086,140,0.59146,60,-0.9325,94,-0.0722,22,-2.2711,38,-1.4459
ENSG00000198892,SHISA4,248,1.37992,161,0.61182,33,-1.8386,80,-0.6128,112,0.02656,1,-6.0721,196,0.95183
ENSG00000134375,TIMM17A,248,1.71239,146,0.74683,1,-6.4063,68,-0.5988,75,-0.3644,135,0.61125,43,-1.1934
ENSG00000170075,GPR37L1,248,-0.2887,46,-2.8134,113,-1.4963,332,0.22916,707,1.85039,45,-2.8300,117,-1.4410
ENSG00000143862,ARL8A,248,1.29285,211,0.99759,6,-4.3331,31,-2.2936,85,-0.5462,109,-0.0918,323,1.79292
ENSG00000159348,CYB5R1,248,1.73988,184,1.17395,63,-0.5883,53,-1.0186,104,0.22758,39,-1.2998,14,-2.7860
ENSG00000163485,ADORA1,248,1.91609,20,-2.1823,67,-0.3517,89,0.11545,64,-0.4592,0,-6.6406,108,0.40848
ENSG00000058668,ATP2B4,248,0.98950,171,0.36048,1,-6.9912,68,-1.2776,254,1.23261,237,0.91064,0,-7.8655
ENSG00000163531,NFASC,248,1.60956,97,-0.0123,6,-4.1301,45,-1.3949,120,0.37157,155,0.76024,96,-0.0268
ENSG00000184144,CNTN2,248,0.82260,81,-0.9602,54,-1.5649,48,-1.9989,96,-0.7765,49,-1.7207,740,3.10497
ENSG00000133059,DSTYK,248,1.19562,167,0.50699,255,1.24309,112,-0.1666,99,-0.3722,0,-7.1834,16,-3.0147
ENSG00000133069,TMCC2,248,1.79508,27,-1.8133,12,-2.9878,67,-0.5368,72,-0.3812,0,-6.7268,256,1.85799
ENSG00000069275,NUCKS1,248,-1.3919,513,-0.2796,353,-0.8614,527,-0.3012,1158,1.28336,551,-0.1663,560,-0.1426
ENSG00000066027,PPP2R5A,2698,5.50355,5,-5.9733,0,-8.8203,88,-2.2678,67,-2.5105,56,-2.6339,71,-2.2908
ENSG00000117691,NENF,248,-0.2829,180,-0.7811,91,-1.8152,128,-1.5279,305,0.04958,276,-0.1187,1181,2.56818
ENSG00000136628,EPRS,248,1.37528,130,0.25549,91,-0.3036,81,-0.6067,126,0.23559,32,-1.8846,111,0.00503
ENSG00000118873,RAB3GAP2,248,1.69241,167,0.96114,130,0.53232,57,-0.9270,87,-0.1310,45,-1.1365,1,-6.1375
ENSG00000186063,AIDA,248,1.28000,82,-0.5475,69,-0.8067,50,-1.5194,240,1.47566,78,-0.6304,58,-1.0782
ENSG00000154380,ENAH,248,0.57535,88,-1.0582,112,-0.6944,155,-0.2427,283,0.93725,196,0.18503,72,-1.3682
ENSG00000143742,SRP9,248,0.44059,40,-2.3578,9,-4.4363,113,-0.9734,409,1.59983,220,0.24350,220,0.24184
ENSG00000143819,EPHX1,248,0.57443,10,-4.1918,60,-1.6348,108,-0.9113,355,1.44571,376,1.30010,20,-3.2026
ENSG00000143811,PYCR2,248,1.41574,86,-0.3607,23,-2.3525,34,-2.0343,181,0.99987,128,0.27165,135,0.35085
ENSG00000163041,H3F3A,248,-0.3986,40,-3.1019,173,-0.9537,112,-1.8697,548,1.05847,737,1.42908,568,0.95859
ENSG00000182827,ACBD3,248,1.46904,103,-0.0283,161,0.70142,89,-0.3389,89,-0.2994,69,-0.6664,27,-2.0500
ENSG00000143799,PARP1,248,0.88166,99,-0.6066,131,-0.1678,110,-0.5570,158,0.14658,101,-0.5810,235,0.78388
ENSG00000143772,ITPKB,248,0.05781,16,-4.0488,85,-1.5970,282,0.35148,461,1.32049,193,-0.3433,86,-1.5801
ENSG00000143776,CDC42BPA,248,1.63491,119,0.33599,92,-0.0815,57,-0.9752,122,0.43649,34,-1.5845,56,-0.8535
ENSG00000143761,ARF1,248,0.23336,230,0.11202,66,-1.7957,102,-1.3619,315,0.73076,529,1.55068,139,-0.6872
ENSG00000162910,MRPL55,248,1.52740,127,0.35054,0,-7.1079,38,-1.7481,137,0.55787,159,0.73218,96,-0.0898
ENSG00000143774,GUK1,248,-0.5115,327,-0.0793,250,-0.5038,177,-1.2231,374,0.15294,479,0.54109,853,1.57025
ENSG00000168159,RNF187,248,-0.4538,765,1.43401,149,-1.2379,249,-0.5564,508,0.82182,206,-0.7393,180,-0.9456
ENSG00000168118,RAB4A,248,1.77878,79,-0.2104,56,-0.7460,62,-0.7206,110,0.38019,5,-4.1427,104,0.24120
ENSG00000135744,AGT,248,-1.8882,60,-3.9595,119,-2.9642,277,-1.9876,3429,4.02866,412,-1.1308,6,-7.1947
ENSG00000119280,C1orf198,248,0.79928,22,-2.8734,40,-2.0288,36,-2.4977,315,1.47897,160,0.06829,324,1.26691
ENSG00000116906,GNPAT,248,1.31982,62,-0.9497,9,-3.6960,45,-1.6475,204,1.14958,110,-0.0557,167,0.62505
ENSG00000135766,EGLN1,248,1.74981,72,-0.3679,43,-1.1637,63,-0.7099,124,0.57559,49,-0.9530,62,-0.6041
ENSG00000116918,TSNAX,248,1.79492,113,0.38582,60,-0.6232,73,-0.3883,55,-0.8285,129,0.60267,11,-3.0492
ENSG00000168264,IRF2BP2,248,0.57533,46,-2.0352,69,-1.4236,54,-2.0720,463,2.16568,270,0.71601,28,-2.7476
ENSG00000173726,TOMM20,248,0.45187,413,1.33528,49,-2.0451,140,-0.5807,185,-0.0279,88,-1.1748,294,0.73777
ENSG00000054267,ARID4B,248,0.79809,151,-0.0207,66,-1.3020,147,-0.0822,157,0.04770,194,0.38365,117,-0.4311
ENSG00000270188,MTRNR2L11,248,0.56722,94,-0.9664,190,0.12730,330,1.59139,53,-1.9620,60,-1.6486,67,-1.4727
ENSG00000143702,CEP170,248,1.83756,116,0.46382,96,0.16054,37,-1.5191,62,-0.5976,10,-3.1408,164,1.06018
ENSG00000054282,SDCCAG8,248,1.24082,18,-2.8315,39,-1.7200,82,-0.7220,226,1.28116,144,0.30633,46,-1.4515
ENSG00000117020,AKT3,248,1.90963,60,-0.5153,30,-1.5490,41,-1.3101,80,-0.0828,178,1.26779,40,-1.1599
ENSG00000203667,COX20,248,0.90871,72,-1.0773,26,-2.5477,85,-0.9942,282,1.36719,135,-0.0959,137,-0.0745
ENSG00000153187,HNRNPU,248,-0.1479,163,-0.8014,209,-0.4163,200,-0.6012,491,1.16814,248,-0.1530,276,0.01949
ENSG00000151353,TMEM18,248,2.07243,67,-0.2361,23,-1.8479,58,-0.5708,48,-0.8230,81,0.06008,88,0.20921
ENSG00000186487,MYT1L,248,1.86993,136,0.75550,106,0.34376,82,-0.0774,47,-1.0110,0,-6.6732,25,-1.8781
ENSG00000182551,ADI1,248,1.05340,49,-1.5191,63,-1.1441,38,-2.1527,210,0.89441,213,0.78455,214,0.79469
ENSG00000171863,RPS7,248,-1.4205,65,-3.3965,352,-0.8948,266,-1.5441,715,0.24886,2028,2.11397,1320,1.27053
ENSG00000115738,ID2,248,1.09321,19,-2.8814,36,-1.9320,70,-1.1276,301,1.79042,176,0.50090,2,-6.0892
ENSG00000134313,KIDINS220,248,0.94489,298,1.27247,84,-0.8053,62,-1.4795,163,0.27448,87,-0.7431,176,0.35932
ENSG00000143797,MBOAT2,248,1.04765,119,-0.1702,86,-0.6836,113,-0.3141,190,0.67863,18,-3.0087,137,0.04574
ENSG00000134308,YWHAQ,248,0.13631,398,0.92466,24,-3.3667,140,-0.9292,419,1.21252,90,-1.4347,265,0.24441
ENSG00000115756,HPCAL1,248,1.18836,382,2.02024,36,-1.8717,60,-1.3231,146,0.32290,30,-2.1436,60,-1.1147
ENSG00000134318,ROCK2,248,0.84645,232,0.73080,136,-0.1427,111,-0.5740,135,-0.1726,220,0.64059,50,-1.6745
ENSG00000169006,NTSR2,248,0.88730,80,-0.9304,122,-0.2828,245,1.24701,109,-0.4949,0,-7.4344,51,-1.6080
ENSG00000134324,LPIN1,248,1.13557,203,0.78546,111,-0.2102,176,0.74330,79,-0.8090,0,-7.2301,15,-3.1843
ENSG00000079785,DDX1,248,1.56602,97,-0.0458,43,-1.2863,68,-0.7379,131,0.49653,79,-0.3727,67,-0.6181
ENSG00000197872,FAM49A,248,2.33936,81,0.27045,0,-6.5483,62,-0.2116,79,0.26084,0,-6.3554,12,-2.5407
ENSG00000163032,VSNL1,248,1.32926,205,0.98407,179,0.74888,45,-1.6408,182,0.90778,4,-4.9673,0,-7.5933
ENSG00000068697,LAPTM4A,248,0.38427,83,-1.3292,20,-3.4237,63,-2.0034,305,0.85060,796,2.61641,16,-3.7465
ENSG00000055917,PUM2,248,1.70118,109,0.25367,13,-2.9101,51,-1.1295,148,0.89488,42,-1.2372,72,-0.4154
ENSG00000143878,RHOB,248,-0.7067,73,-2.5321,62,-2.7809,191,-1.3166,508,0.49470,1202,2.00174,727,1.04267
ENSG00000115128,SF3B6,248,0.79066,38,-2.1096,15,-3.4121,64,-1.5851,226,0.72817,313,1.19750,281,1.00594
ENSG00000198399,ITSN2,248,1.27320,243,1.23079,63,-0.9519,136,0.32553,100,-0.2755,7,-4.2007,0,-7.6374
ENSG00000084676,NCOA1,248,1.62466,109,0.18898,10,-3.3566,94,-0.0604,123,0.43845,53,-0.9497,22,-2.2438
ENSG00000084710,EFR3B,248,1.40421,361,2.15007,134,0.33920,68,-0.9021,58,-1.0758,1,-6.2230,27,-2.1050
ENSG00000084731,KIF3C,248,0.69260,777,3.02802,77,-1.1541,120,-0.5952,68,-1.4600,0,-7.5978,32,-2.4513
ENSG00000084733,RAB10,2024,4.48994,68,-2.1568,12,-4.6719,76,-2.2904,129,-1.3097,125,-1.2592,115,-1.3846
ENSG00000157833,GAREM2,248,1.68840,16,-2.6521,130,0.52587,86,-0.1736,60,-0.7603,48,-1.0389,118,0.37284
ENSG00000084754,HADHA,248,0.73190,109,-0.5987,83,-1.0018,153,-0.0756,201,0.43179,198,0.35262,92,-0.8580
ENSG00000138029,HADHB,248,0.38584,59,-1.8294,191,-0.0428,211,0.15127,200,0.03508,268,0.50982,162,-0.3040
ENSG00000171303,KCNK3,248,2.09256,231,1.93675,37,-1.1348,50,-0.8184,0,-7.3705,103,0.47795,0,-7.0340
ENSG00000157851,DPYSL5,248,1.36358,213,1.08336,3,-5.2147,40,-1.8241,17,-2.9372,0,-7.0510,496,2.84360
ENSG00000084764,MAPRE3,248,0.63058,684,2.60798,82,-1.1137,66,-1.6756,189,0.20795,58,-1.6335,40,-2.1984
ENSG00000228474,OST4,248,-0.0926,157,-0.8106,263,-0.0012,85,-1.9852,269,0.03934,834,2.05863,336,0.39724
ENSG00000115234,SNX17,248,1.08602,235,0.98676,44,-1.6485,77,-0.9788,161,0.39745,146,0.18940,72,-0.9142
ENSG00000115241,PPM1G,248,1.68631,70,-0.4629,59,-0.7292,64,-0.7218,162,1.06683,32,-1.6473,14,-2.8708
ENSG00000115216,NRBP1,248,1.34491,314,1.79495,41,-1.5515,56,-1.2791,136,0.34999,81,-0.5086,1,-6.8972
ENSG00000163798,SLC4A1AP,248,1.79311,104,0.25185,14,-2.7888,76,-0.3259,88,-0.0169,90,0.01435,31,-1.5936
ENSG00000243147,MRPL33,248,1.12533,56,-1.2715,53,-1.3447,33,-2.3384,169,0.52917,257,1.18862,221,0.91948
ENSG00000213639,PPP1CB,248,0.42865,175,-0.1355,74,-1.4540,97,-1.2428,417,1.63067,88,-1.2041,197,0.05353
ENSG00000119801,YPEL5,248,1.03994,190,0.57966,114,-0.2423,89,-0.7684,188,0.65428,71,-0.9804,65,-1.1065
ENSG00000013016,EHD3,248,2.30599,218,2.02377,3,-4.5759,42,-0.9481,51,-0.5538,0,-6.3741,0,-6.8925
ENSG00000119820,YIPF4,248,-0.7525,563,0.55059,202,-1.0650,727,1.47035,204,-1.1441,188,-1.1797,227,-0.8917
ENSG00000171055,FEZ2,248,1.47948,102,-0.0435,0,-7.0958,66,-0.8825,132,0.43637,98,-0.1121,137,0.43645
ENSG00000055332,EIF2AK2,248,1.70747,178,1.08788,14,-2.8600,79,-0.3301,92,-0.0106,69,-0.4785,0,-7.3063
ENSG00000218739,CEBPZOS,248,1.31959,101,-0.1951,44,-1.4757,107,-0.1272,130,0.23644,128,0.17974,39,-1.6200
ENSG00000183023,SLC8A1,248,2.40253,83,0.34586,0,-6.5533,47,-0.6813,76,0.22798,40,-0.7929,4,-3.9049
ENSG00000115944,COX7A2L,248,1.23306,159,0.45828,0,-7.0870,71,-0.9883,151,0.43126,120,0.00330,155,0.42339
ENSG00000152518,ZFP36L2,248,0.99539,1,-7.0062,9,-3.9498,64,-1.3762,275,1.42747,365,1.70855,0,-7.8607
ENSG00000138095,LRPPRC,248,1.48968,185,0.95870,149,0.58187,51,-1.3152,84,-0.3677,117,0.18378,21,-2.3945
ENSG00000138078,PREPL,248,0.04308,622,1.63921,150,-0.7454,123,-1.2447,374,0.84158,101,-1.3506,178,-0.4816
ENSG00000116016,EPAS1,248,-0.1898,57,-2.4135,98,-1.6137,89,-2.0169,16,-4.3640,2095,4.73422,2,-7.2594
ENSG00000119729,RHOQ,248,1.30560,196,0.88671,56,-1.1147,89,-0.5071,156,0.57002,58,-1.0666,14,-3.1269
ENSG00000119878,CRIPT,248,1.76584,48,-0.9713,8,-3.5891,49,-1.1174,74,-0.3431,106,0.25468,196,1.31312
ENSG00000143933,CALM2,248,-2.0719,1402,0.61171,464,-1.1390,544,-1.0741,1692,1.10828,629,-0.6742,1900,1.13946
ENSG00000179915,NRXN1,248,1.31366,91,-0.3677,7,-4.0074,147,0.54639,176,0.82967,1,-6.4080,4,-4.9674
ENSG00000068912,ERLEC1,248,1.31939,172,0.67121,112,-0.0286,77,-0.7461,100,-0.2285,35,-1.7854,141,0.34601
ENSG00000170634,ACYP2,248,1.28480,86,-0.4773,18,-2.7770,48,-1.5983,157,0.56210,0,-7.1097,353,1.96603
ENSG00000115306,SPTBN1,248,-1.3115,663,0.21400,602,0.05755,594,0.04868,705,0.36089,855,0.63657,243,-1.3459
ENSG00000115310,RTN4,248,-1.1793,1250,1.46697,290,-0.9467,361,-0.7444,525,-0.0240,370,-0.5709,1027,1.10696
ENSG00000143947,RPS27A,248,-2.7269,332,-2.3029,1148,-0.4306,947,-0.8842,1588,0.09481,3563,1.47764,3767,1.58375
ENSG00000115355,CCDC88A,248,-0.2094,162,-0.8679,161,-0.8784,381,0.65849,292,0.05198,306,0.12547,228,-0.3437
ENSG00000163001,CFAP36,248,1.44939,46,-1.2959,78,-0.4840,59,-1.1097,154,0.69795,117,0.15457,91,-0.2392
ENSG00000115380,EFEMP1,248,0.38144,8,-4.6238,16,-3.6741,66,-1.9194,716,3.42075,33,-2.6711,26,-3.0238
ENSG00000115464,USP34,248,1.51520,93,-0.1546,120,0.24937,64,-0.8899,127,0.39000,33,-1.7225,87,-0.2700
ENSG00000082898,XPO1,248,1.91137,89,0.08575,47,-0.9029,53,-0.8570,99,0.29558,27,-1.7111,71,-0.2635
ENSG00000115484,CCT4,248,1.35037,121,0.12545,36,-1.7310,30,-2.2872,147,0.50503,125,0.17046,208,1.03073
ENSG00000014641,MDH1,248,0.58947,416,1.50520,129,-0.4676,104,-0.9676,214,0.39496,116,-0.6345,84,-1.1189
ENSG00000169764,UGP2,248,1.97861,51,-0.7351,35,-1.2747,56,-0.6963,51,-0.8006,191,1.46392,16,-2.4671
ENSG00000115902,SLC1A4,248,1.14541,243,1.10435,8,-3.9604,173,0.71786,110,-0.2297,16,-3.0671,0,-7.7391
ENSG00000138069,RAB1A,248,1.20928,226,1.03862,1,-6.1799,99,-0.4061,140,0.26634,89,-0.4908,72,-0.8150
ENSG00000138071,ACTR2,248,1.13877,95,-0.4465,142,0.18707,78,-0.9019,136,0.13697,128,0.02198,142,0.18554
ENSG00000221823,PPP3R1,248,1.55654,318,2.04847,112,0.17291,77,-0.5241,47,-1.2778,0,-6.9031,3,-4.9912
ENSG00000169604,ANTXR1,248,1.21592,0,-9.4685,38,-1.7786,42,-1.8747,349,2.44229,78,-0.6911,22,-2.5789
ENSG00000115977,AAK1,248,1.22897,297,1.56346,9,-3.8355,111,-0.1490,111,-0.1422,51,-1.3221,39,-1.7289
ENSG00000124380,SNRNP27,248,1.38903,128,0.24584,115,0.06966,57,-1.2070,162,0.73980,22,-2.4007,90,-0.3141
ENSG00000169564,PCBP1,248,0.17429,178,-0.3536,67,-1.8452,121,-1.1412,296,0.52933,456,1.20767,327,0.62785
ENSG00000116005,PCYOX1,248,0.90923,272,1.06913,198,0.52137,102,-0.6582,108,-0.4992,167,0.24010,30,-2.3806
ENSG00000143977,SNRPG,248,1.39510,41,-1.5013,68,-0.7529,44,-1.6422,146,0.54367,203,1.02716,112,0.02840
ENSG00000075340,ADD2,248,1.46950,349,2.15074,84,-0.3482,46,-1.4959,107,0.03740,0,-6.9692,18,-2.6778
ENSG00000124357,NAGK,248,1.74899,149,0.81765,61,-0.6141,38,-1.5744,44,-1.2080,162,0.96309,87,-0.0794
ENSG00000075292,ZNF638,248,1.46112,19,-2.5695,112,0.09860,113,0.13361,110,0.07901,107,0.01865,11,-3.2978
ENSG00000144040,SFXN5,248,1.08035,24,-2.5400,50,-1.4607,186,0.79869,189,0.70609,26,-2.4099,19,-2.8741
ENSG00000135624,CCT7,248,1.12863,100,-0.3689,43,-1.6486,63,-1.2783,235,1.23435,127,0.00542,89,-0.5564
ENSG00000204843,DCTN1,248,0.47898,363,1.13289,21,-3.2553,148,-0.4409,204,0.17652,186,0.00602,181,-0.0347
ENSG00000239779,WBP1,248,1.36324,18,-2.7028,63,-0.8976,87,-0.4874,143,0.45923,54,-1.1248,186,0.84357
ENSG00000066032,CTNNA2,248,1.79373,27,-1.7934,86,-0.0454,57,-0.8491,174,1.35969,7,-3.7262,2,-5.5862
ENSG00000163541,SUCLG1,248,1.48465,143,0.51128,81,-0.4044,55,-1.1818,152,0.71163,0,-6.9452,103,-0.0264
ENSG00000034510,TMSB10,248,-2.5238,1250,-0.0785,652,-1.0865,340,-2.3463,491,-1.6265,8812,4.19918,161,-3.1530
ENSG00000152291,TGOLN2,248,0.40396,314,0.79903,148,-0.4240,140,-0.6345,241,0.40144,164,-0.2630,163,-0.2765
ENSG00000168906,MAT2A,248,1.09051,89,-0.5810,9,-3.9622,64,-1.2893,243,1.26041,184,0.57192,87,-0.6314
ENSG00000132300,PTCD3,248,1.69372,102,0.13272,33,-1.5738,83,-0.2351,108,0.26588,24,-2.0361,62,-0.6387
ENSG00000132305,IMMT,248,1.83547,170,1.11523,21,-2.1233,65,-0.5824,82,-0.1111,0,-6.6977,75,-0.2465
ENSG00000068615,REEP1,248,0.57951,814,2.97448,121,-0.5713,80,-1.4084,157,-0.1833,0,-7.6942,3,-5.8999
ENSG00000115561,CHMP3,248,0.79203,218,0.56877,224,0.61822,145,-0.1250,97,-0.7809,132,-0.2398,86,-0.8965
ENSG00000144115,THNSL2,248,1.76234,85,-0.0889,0,-6.9887,52,-1.0425,183,1.43973,3,-4.6648,45,-1.0752
ENSG00000172005,MAL,248,1.13964,0,-8.5795,0,-7.3729,65,-1.2144,109,-0.2548,0,-7.2282,597,3.01117
ENSG00000174501,ANKRD36C,248,2.17457,37,-1.0553,84,0.19688,93,0.48574,46,-0.8068,0,-6.4629,0,-6.9788
ENSG00000084090,STARD7,248,1.30123,117,0.02471,53,-1.2062,135,0.33935,108,-0.1148,81,-0.5559,32,-1.9410
ENSG00000144021,CIAO1,248,1.20815,163,0.47726,11,-3.5910,91,-0.5694,181,0.76368,106,-0.2139,52,-1.3008
ENSG00000135940,COX5B,248,-1.1200,305,-0.8058,148,-1.8928,241,-1.3747,735,0.68976,946,1.03070,1271,1.57223
ENSG00000158417,EIF5B,248,-1.0970,453,-0.1667,478,-0.0831,725,0.82533,624,0.39906,249,-1.0904,183,-1.5533
ENSG00000170500,LONRF2,248,1.68859,250,1.70441,97,0.05396,38,-1.6112,86,-0.1622,49,-1.0002,8,-3.6494
ENSG00000071082,RPL31,248,-1.9567,196,-2.3026,621,-0.5727,562,-0.8827,1115,0.41057,2380,1.70685,1578,0.94731
ENSG00000071054,MAP4K4,248,0.44215,66,-1.6042,124,-0.6617,188,-0.0097,148,-0.4326,255,0.48371,338,0.96868
ENSG00000198914,POU3F3,248,1.44916,4,-4.7608,58,-0.9285,61,-1.0266,205,1.31975,5,-4.3982,154,0.60649
ENSG00000119147,ECRG4,248,1.00646,12,-3.5311,43,-1.7651,49,-1.8091,421,2.69914,65,-1.1382,0,-7.8510
ENSG00000135968,GCC2,248,1.37673,147,0.46209,18,-2.7011,100,-0.2026,180,0.94919,0,-7.0408,31,-1.9068
ENSG00000188177,ZC3H6,248,0.71733,27,-2.6647,127,-0.3700,196,0.42560,235,0.72327,50,-1.7901,97,-0.7860
ENSG00000115091,ACTR3,248,1.85293,128,0.64806,83,-0.0714,35,-1.6354,53,-0.8184,109,0.36891,85,-0.0194
ENSG00000088205,DDX18,248,1.47280,123,0.25958,48,-1.2058,88,-0.3619,118,0.21150,87,-0.2943,45,-1.2959
ENSG00000155368,DBI,248,-0.9048,204,-1.2059,546,0.33496,334,-0.5568,877,1.38453,316,-0.5359,370,-0.2885
ENSG00000211460,TSN,248,1.86451,159,1.02957,22,-2.0489,31,-1.7993,69,-0.3769,127,0.63922,71,-0.3087
ENSG00000136717,BIN1,248,0.99460,176,0.40892,44,-1.7315,58,-1.5347,146,0.11224,102,-0.4661,331,1.52086
ENSG00000152082,MZT2B,248,-0.4289,230,-0.5476,57,-2.6220,149,-1.4251,545,1.00662,797,1.54147,388,0.28190
ENSG00000136718,IMP4,248,1.92874,115,0.53233,36,-1.2965,50,-0.9635,85,0.04626,23,-1.9702,90,0.12509
ENSG00000136002,ARHGEF4,248,1.25167,50,-1.3323,0,-7.2162,68,-1.0283,261,1.64886,83,-0.5637,77,-0.6819
ENSG00000152102,FAM168B,248,1.96024,145,0.94170,1,-5.7247,49,-0.9623,100,0.36222,0,-6.6094,78,-0.0731
ENSG00000115762,PLEKHB2,248,0.55296,521,1.90464,186,0.08293,121,-0.7286,120,-0.6691,13,-3.8157,198,0.17666
ENSG00000173272,MZT2A,248,1.34796,160,0.57272,8,-3.8763,62,-1.1078,137,0.36779,117,0.06569,131,0.24336
ENSG00000152127,MGAT5,248,1.53869,127,0.36313,20,-2.4644,34,-1.9432,190,1.25471,0,-6.9165,139,0.50677
ENSG00000115839,RAB3GAP1,248,1.61717,160,0.82065,13,-3.0299,43,-1.4863,125,0.46761,164,0.86590,10,-3.4086
