Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000168958,MFF,204,1.39228,91,-0.2880,73,-0.7347,1,-6.0484,113,0.07265
ENSG00000173744,AGFG1,74,-0.7115,62,-0.8887,37,-1.8152,237,1.37883,176,1.01111
ENSG00000187957,DNER,879,1.07726,434,-0.3290,262,-1.2484,68,-3.1212,736,0.66504
ENSG00000153827,TRIP12,105,-0.0640,117,0.12513,55,-1.2051,134,0.34845,150,0.64872
ENSG00000135932,CAB39,349,1.08127,129,-0.7837,98,-1.3346,249,0.27373,207,-0.0326
ENSG00000135916,ITM2C,392,-0.7866,275,-1.2452,1245,1.66149,327,-0.9800,486,-0.4110
ENSG00000173692,PSMD1,226,0.93937,62,-1.3431,156,0.14764,221,0.71921,56,-1.6393
ENSG00000115053,NCL,261,0.03221,274,0.10545,236,-0.1646,198,-0.4244,295,0.27323
ENSG00000187514,PTMA,556,-1.6587,1703,0.26144,697,-1.2925,2793,1.14231,2323,0.99272
ENSG00000115468,EFHD1,72,-2.5466,180,-0.9780,153,-1.3641,216,-0.6926,911,2.68944
ENSG00000182600,SNORC,19,-4.0339,347,0.61191,170,-0.6463,172,-0.5504,520,1.79541
ENSG00000157985,AGAP1,112,-0.4771,127,-0.2174,68,-1.3151,166,0.23129,252,1.21137
ENSG00000198612,COPS8,245,1.73343,30,-2.0621,107,-0.1515,27,-2.2606,84,-0.5886
ENSG00000130414,NDUFA10,210,0.66441,47,-1.8000,84,-1.0490,229,0.70513,174,0.27395
ENSG00000172428,COPS9,517,0.17375,741,0.77101,228,-1.2814,328,-0.5858,611,0.51897
ENSG00000130294,KIF1A,660,0.66158,278,-0.8647,442,-0.1485,147,-1.8323,597,0.44581
ENSG00000115685,PPP1R7,161,1.19300,36,-1.4879,51,-1.0606,133,0.61741,75,-0.4015
ENSG00000115677,HDLBP,182,-0.0203,121,-0.6637,128,-0.6561,255,0.55427,237,0.51020
ENSG00000168385,SEPTIN2,131,-1.5331,258,-0.3360,316,-0.0077,393,0.35744,498,0.94782
ENSG00000115694,STK25,174,0.47539,70,-1.0611,126,-0.1588,260,1.11491,84,-0.8835
ENSG00000176720,BOK,41,-1.9710,58,-1.2829,33,-2.3075,1,-6.3202,424,3.59686
ENSG00000134121,CHL1,385,2.23490,89,-0.9099,149,-0.1021,2,-6.4798,50,-1.9380
ENSG00000113851,CRBN,126,0.13204,93,-0.3819,88,-0.5220,102,-0.2325,159,0.60771
ENSG00000134108,ARL8B,319,1.01221,104,-1.0144,165,-0.3428,122,-0.7687,195,-0.0275
ENSG00000241553,ARPC4,214,1.11371,60,-1.1885,54,-1.4783,161,0.39356,131,0.05411
ENSG00000125037,EMC3,171,1.34184,55,-0.8401,68,-0.5774,43,-1.2164,85,-0.1776
ENSG00000254999,BRK1,262,1.13110,160,0.04841,75,-1.2763,163,0.08181,122,-0.4423
ENSG00000157087,ATP2B2,359,3.19476,20,-2.7271,80,-0.7264,1,-6.1704,26,-2.4900
ENSG00000132164,SLC6A11,57,-1.0184,32,-1.7479,303,3.17561,36,-1.6129,9,-3.8532
ENSG00000157103,SLC6A1,359,0.38186,143,-1.1482,223,-0.5246,405,0.52799,329,0.20593
ENSG00000157152,SYN2,344,2.88478,38,-1.8056,71,-0.9482,41,-1.6818,28,-2.3934
ENSG00000144713,RPL32,746,-1.2019,2111,0.61121,877,-0.9304,3956,1.82210,1237,-0.3278
ENSG00000144711,IQSEC1,406,1.76406,119,-0.7581,125,-0.7624,41,-2.3731,153,-0.4145
ENSG00000163517,HDAC11,100,-0.4370,94,-0.4770,72,-0.9910,3,-5.3511,284,1.94603
ENSG00000170860,LSM3,47,-0.8972,112,0.62746,71,-0.1720,86,0.16867,93,0.36762
ENSG00000225733,FGD5-AS1,168,-0.8157,152,-0.8746,160,-0.9026,506,1.14065,399,0.86430
ENSG00000131370,SH3BP5,176,1.12112,58,-0.9293,50,-1.2709,64,-0.7761,130,0.44109
ENSG00000131386,GALNT15,22,-2.8653,112,-0.2052,35,-2.1291,170,0.49827,308,2.21394
ENSG00000131374,TBC1D5,60,-0.8898,48,-1.1244,71,-0.6148,123,0.36013,180,1.30906
ENSG00000144566,RAB5A,190,0.36556,86,-0.9681,103,-0.7673,176,0.18272,207,0.55164
ENSG00000114166,KAT2B,15,-2.5566,78,0.10636,93,0.48730,45,-0.7757,123,1.10514
ENSG00000170142,UBE2E1,67,-0.9626,127,0.17068,69,-0.8975,286,1.65888,116,0.02128
ENSG00000174748,RPL15,1122,0.12125,1277,0.32081,586,-1.0447,1805,0.93012,968,-0.1628
ENSG00000077097,TOP2B,139,0.10811,104,-0.3860,116,-0.2339,130,-0.0229,154,0.31438
ENSG00000163527,STT3B,109,0.30243,67,-0.5282,50,-1.1041,104,0.16600,130,0.66751
ENSG00000163539,CLASP2,448,0.67099,232,-0.5321,195,-0.9103,30,-3.5953,519,1.00638
ENSG00000170248,PDCD6IP,208,1.08075,67,-0.9964,65,-1.1503,182,0.62867,104,-0.3422
ENSG00000178567,EPM2AIP1,223,1.57254,52,-1.1902,68,-0.8982,54,-1.1414,103,-0.1524
ENSG00000144674,GOLGA4,55,-1.2391,105,-0.0948,118,0.11329,93,-0.2908,173,0.93179
ENSG00000060971,ACAA1,76,-0.3666,118,0.41654,66,-0.6036,1,-5.8017,167,1.30706
ENSG00000168028,RPSA,450,-0.4578,779,0.50814,312,-1.0883,1220,1.33170,544,-0.1110
ENSG00000168314,MOBP,296,-2.9831,4795,1.77000,931,-1.1921,797,-1.3100,3294,1.29638
ENSG00000114784,EIF1B,451,1.59631,169,-0.4548,106,-1.3180,147,-0.6769,183,-0.3819
ENSG00000188846,RPL14,511,-0.3633,801,0.42907,368,-0.9347,1621,1.76326,391,-0.8308
ENSG00000168036,CTNNB1,316,-0.4587,201,-1.1107,224,-1.0553,1216,2.06861,372,-0.1596
ENSG00000093183,SEC22C,97,-0.3871,66,-0.9572,64,-1.1170,138,0.23365,217,1.30326
ENSG00000010282,HHATL,74,-2.2073,185,-0.6406,104,-1.6760,180,-0.6821,744,2.62314
ENSG00000181061,HIGD1A,663,1.05647,254,-0.7426,326,-0.3996,115,-1.9476,444,0.18264
ENSG00000114646,CSPG5,178,0.76188,81,-0.6679,100,-0.3769,1,-6.2187,172,0.69320
ENSG00000132153,DHX30,170,1.35157,103,0.18607,58,-0.8478,3,-4.7216,88,-0.0866
ENSG00000047849,MAP4,808,0.71211,686,0.30538,527,-0.1547,322,-0.9151,448,-0.4522
ENSG00000164050,PLXNB1,25,-3.0779,42,-2.1193,147,-0.2569,144,-0.2583,408,2.20237
ENSG00000232112,TMA7,812,0.40220,738,0.17647,456,-0.6839,862,0.43883,587,-0.2315
ENSG00000164054,SHISA5,90,-0.3917,76,-0.6007,81,-0.5671,363,2.26851,53,-1.2901
ENSG00000010256,UQCRC1,421,1.66159,93,-1.2408,102,-1.2176,118,-0.8796,190,-0.1394
ENSG00000178252,WDR6,109,0.14528,16,-2.7979,89,-0.2359,225,1.41785,87,-0.2948
ENSG00000178057,NDUFAF3,175,0.40240,197,0.54542,67,-1.3282,116,-0.3319,173,0.37986
ENSG00000067560,RHOA,269,-0.9806,204,-1.2963,363,-0.4607,912,1.18468,671,0.75742
ENSG00000114353,GNAI2,201,-0.5171,99,-1.5419,182,-0.6883,593,1.43332,335,0.46102
ENSG00000012171,SEMA3B,23,-3.5322,133,-0.7066,69,-1.8686,268,0.44096,533,2.44918
ENSG00000114383,TUSC2,180,1.42308,25,-2.0452,77,-0.3974,73,-0.4365,75,-0.4410
ENSG00000090097,PCBP4,88,-0.7995,79,-0.8723,40,-2.0849,98,-0.5399,332,2.19747
ENSG00000162244,RPL29,380,-0.9175,977,0.74268,314,-1.2322,1608,1.70173,546,-0.2786
ENSG00000164091,WDR82,211,1.49369,100,-0.1262,103,-0.1058,41,-1.5097,50,-1.3476
ENSG00000010322,NISCH,305,2.48344,34,-1.9191,67,-0.9997,1,-6.1466,78,-0.7245
ENSG00000114902,SPCS1,402,1.04394,146,-0.8321,181,-0.5614,237,-0.0652,211,-0.2919
ENSG00000163931,TKT,313,0.78293,93,-1.3181,134,-0.8453,185,-0.2464,273,0.47985
ENSG00000113811,SELENOK,245,0.56155,100,-0.9822,124,-0.7327,284,0.72586,182,-0.0415
ENSG00000168374,ARF4,144,0.46978,85,-0.4667,56,-1.2273,168,0.66633,128,0.22981
ENSG00000168297,PXK,35,-2.8520,233,0.26344,63,-1.9516,39,-2.4913,562,2.84450
ENSG00000168291,PDHB,183,0.85054,58,-1.1733,71,-0.9599,209,0.93464,99,-0.3771
ENSG00000168309,FAM107A,85,-1.7483,325,0.53194,279,0.32386,541,1.47908,151,-0.8145
ENSG00000163618,CADPS,549,3.37171,39,-2.3264,90,-1.1954,58,-1.7204,20,-3.5112
ENSG00000163634,THOC7,140,1.04594,150,0.97240,61,-0.6270,8,-3.5899,63,-0.5624
ENSG00000144749,LRIG1,27,-2.2492,70,-0.6507,201,1.44582,2,-5.9061,158,0.83440
ENSG00000144744,UBA3,125,0.68090,22,-2.1388,51,-1.0206,10,-3.3079,168,1.38251
ENSG00000144746,ARL6IP5,571,1.06502,264,-0.4461,140,-1.5718,347,-0.0004,373,0.13858
ENSG00000114861,FOXP1,28,-3.4161,175,-0.4508,355,0.89496,626,1.83363,144,-0.8613
ENSG00000175161,CADM2,354,0.67112,260,0.03353,241,-0.1089,104,-1.3992,243,-0.0921
ENSG00000083937,CHMP2B,123,-0.2362,118,-0.2736,62,-1.4035,55,-1.4469,287,1.65453
ENSG00000269028,MTRNR2L12,3049,-3.0392,62528,2.21945,28021,0.74282,13370,-0.6129,9235,-1.3168
ENSG00000080822,CLDND1,469,-1.6937,1381,0.15696,415,-1.8880,403,-1.7719,3250,2.45541
ENSG00000154174,TOMM70,215,1.80543,30,-1.8544,76,-0.4979,74,-0.4788,56,-1.0347
ENSG00000114354,TFG,219,1.08359,60,-1.2339,40,-1.9968,194,0.65484,141,0.13576
ENSG00000081154,PCNP,416,0.89650,213,-0.3971,132,-1.2705,265,-0.0396,300,0.19222
ENSG00000114391,RPL24,648,-0.6117,1500,0.87074,574,-0.8222,2045,1.46125,626,-0.6733
ENSG00000144815,NXPE3,79,-0.4527,48,-1.1693,61,-0.8849,42,-1.3451,217,1.80638
ENSG00000170017,ALCAM,259,0.45966,195,-0.0903,86,-1.5038,24,-3.2454,369,1.28004
ENSG00000114439,BBX,46,-1.4924,107,-0.0249,50,-1.3477,90,-0.3030,240,1.88253
ENSG00000196776,CD47,326,0.77295,67,-1.8782,108,-1.2736,134,-0.8233,362,1.02300
ENSG00000144834,TAGLN3,908,3.02906,200,-0.7049,164,-1.1238,102,-1.7387,17,-4.5060
ENSG00000144848,ATG3,37,-1.7181,87,-0.2554,66,-0.7814,87,-0.2587,217,1.77007
ENSG00000138459,SLC35A5,75,-0.5319,78,-0.3942,45,-1.3692,67,-0.6448,207,1.68085
ENSG00000114573,ATP6V1A,821,2.61182,93,-1.8549,215,-0.6395,88,-1.9376,96,-1.9581
ENSG00000172020,GAP43,1826,3.04685,199,-1.7746,451,-0.5891,30,-4.5187,96,-3.0505
ENSG00000185565,LSAMP,211,0.33770,114,-0.7140,274,0.90276,148,-0.3041,97,-1.0842
ENSG00000113845,TIMMDC1,78,-0.5229,63,-0.7938,64,-0.8603,114,0.15969,184,1.25365
ENSG00000138495,COX17,214,0.04992,304,0.63995,66,-1.9548,555,1.80265,125,-0.9221
ENSG00000163428,LRRC58,26,-2.1670,86,-0.1675,67,-0.6413,181,1.11454,155,1.03442
ENSG00000065518,NDUFB4,546,0.90107,364,0.03578,169,-1.3047,371,0.07068,341,-0.0839
ENSG00000173230,GOLGB1,45,-1.6940,126,0.06082,94,-0.4750,316,1.75631,125,0.06067
ENSG00000114023,FAM162A,183,0.49660,198,0.55090,78,-1.0668,209,0.64355,107,-0.5319
ENSG00000065534,MYLK,24,-3.3641,193,0.00355,71,-1.7141,292,0.70218,435,1.94788
ENSG00000114631,PODXL2,367,2.35801,16,-3.2922,94,-0.7897,1,-6.4593,111,-0.4927
ENSG00000058262,SEC61A1,151,0.81064,19,-2.5858,104,0.04357,104,0.03286,92,-0.2027
ENSG00000163902,RPN1,80,-0.3476,58,-0.8198,50,-1.1509,13,-2.9958,220,1.98826
ENSG00000075785,RAB7A,418,0.61841,132,-1.3372,168,-1.0785,386,0.37722,389,0.46524
ENSG00000169714,CNBP,235,-0.3024,177,-0.7126,176,-0.8163,677,1.62419,268,-0.0611
ENSG00000184897,H1FX,92,-0.4720,52,-1.3181,81,-0.7052,299,1.66567,129,0.15321
ENSG00000017260,ATP2C1,286,1.00439,67,-1.5358,73,-1.5298,206,0.23998,217,0.39310
ENSG00000091527,CDV3,107,0.17820,63,-0.7099,55,-1.0146,97,-0.0127,149,0.87966
